.threshold,recall,precision
Inf,0,1
0.980982684279166,0,0
0.976176527725842,1.8050541516245486e-4,0.5
0.9759254334546148,3.6101083032490973e-4,0.6666666666666666
0.9755793472117141,5.415162454873646e-4,0.75
0.9718589033153693,5.415162454873646e-4,0.6
0.9718545245963198,5.415162454873646e-4,0.5
0.97119840404582,5.415162454873646e-4,0.42857142857142855
0.9706874745793438,7.220216606498195e-4,0.5
0.970640129113237,9.025270758122744e-4,0.5555555555555556
0.9687366217761801,0.0010830324909747292,0.6
0.9677575969258039,0.001263537906137184,0.6363636363636364
0.967331315827007,0.001263537906137184,0.5833333333333334
0.9673146628547427,0.001263537906137184,0.5384615384615384
0.9670707499680996,0.001444043321299639,0.5714285714285714
0.966865064255142,0.001624548736462094,0.6
0.9665039614945476,0.0018050541516245488,0.625
0.9652888739869672,0.0018050541516245488,0.5882352941176471
0.9648541941578322,0.0019855595667870036,0.6111111111111112
0.9645626801687242,0.0019855595667870036,0.5789473684210527
0.9642859318610563,0.0021660649819494585,0.6
0.9640858983135182,0.0023465703971119133,0.6190476190476191
0.9636974547232039,0.0023465703971119133,0.5909090909090909
0.9636851354392243,0.002527075812274368,0.6086956521739131
0.9634354658095899,0.002707581227436823,0.625
0.9632251692493078,0.002707581227436823,0.6
0.9628092011754051,0.002888086642599278,0.6153846153846154
0.9628018332848799,0.0030685920577617327,0.6296296296296297
0.9624188761585363,0.003249097472924188,0.6428571428571429
0.9620729410196,0.0034296028880866428,0.6551724137931034
0.9614296121898411,0.0034296028880866428,0.6333333333333333
0.9608507652249654,0.0036101083032490976,0.6451612903225806
0.960705327477478,0.0037906137184115524,0.65625
0.9603874859916359,0.0037906137184115524,0.6363636363636364
0.9602734138110864,0.003971119133574007,0.6470588235294118
0.9598705881064912,0.004151624548736462,0.6571428571428571
0.9594213327872725,0.004332129963898917,0.6666666666666666
0.9585482048051981,0.004512635379061372,0.6756756756756757
0.958471171468121,0.004512635379061372,0.6578947368421053
0.9583950401539857,0.004512635379061372,0.6410256410256411
0.9583091656792317,0.004693140794223827,0.65
0.9582494430186895,0.0048736462093862815,0.6585365853658537
0.9581354760556113,0.0048736462093862815,0.6428571428571429
0.9581190436230775,0.0048736462093862815,0.627906976744186
0.958045988037801,0.0048736462093862815,0.6136363636363636
0.9579643171416045,0.005054151624548736,0.6222222222222222
0.9577127105655224,0.005234657039711191,0.6304347826086957
0.9574174007993204,0.005234657039711191,0.6170212765957447
0.9573475613371574,0.005415162454873646,0.625
0.9571907619432761,0.005595667870036101,0.6326530612244898
0.9568692725936722,0.005595667870036101,0.62
0.9568672060945345,0.005595667870036101,0.6078431372549019
0.9568508117949844,0.005776173285198556,0.6153846153846154
0.9562443057655284,0.0059566787003610105,0.6226415094339622
0.9562414705356083,0.0059566787003610105,0.6111111111111112
0.9561359617763957,0.0059566787003610105,0.6
0.9556092152945868,0.006137184115523465,0.6071428571428571
0.9552637752341846,0.006137184115523465,0.5964912280701754
0.9549170852788551,0.00631768953068592,0.603448275862069
0.9548960196739396,0.006498194945848376,0.6101694915254238
0.9548771261155504,0.006498194945848376,0.6
0.95449303368060745,0.006678700361010831,0.6065573770491803
0.9543895455879159,0.0068592057761732855,0.6129032258064516
0.9542800743821342,0.00703971119133574,0.6190476190476191
0.9541786300846231,0.007220216606498195,0.625
0.9540527875797501,0.007220216606498195,0.6153846153846154
0.9540196269767341,0.00740072202166065,0.6212121212121212
0.9539781321209859,0.00740072202166065,0.6119402985074627
0.9537625241446691,0.007581227436823105,0.6176470588235294
0.953708034645922,0.00776173285198556,0.6231884057971014
0.9536722056432458,0.007942238267148015,0.6285714285714286
0.9536548154025598,0.007942238267148015,0.6197183098591549
0.9536335499324605,0.008122743682310469,0.625
0.9535331932373423,0.008122743682310469,0.6164383561643836
0.9533866508557742,0.008122743682310469,0.6081081081081081
0.9532236108822056,0.008303249097472924,0.6133333333333333
0.9529021722340663,0.00848375451263538,0.618421052631579
0.9528866440270678,0.008664259927797834,0.6233766233766234
0.9528419868425012,0.00884476534296029,0.6282051282051282
0.952544212501131,0.009025270758122744,0.6329113924050633
0.9522261200996154,0.0092057761732852,0.6375
0.9522235077084102,0.009386281588447653,0.6419753086419753
0.9522141560643158,0.009566787003610109,0.6463414634146342
0.9520157289982231,0.009747292418772563,0.6506024096385542
0.9518849620532744,0.009927797833935019,0.6547619047619048
0.9518336102944226,0.009927797833935019,0.6470588235294118
0.9511323028254838,0.010108303249097473,0.6511627906976745
0.9510459742090508,0.010108303249097473,0.6436781609195402
0.9507242484546836,0.010288808664259928,0.6477272727272727
0.9506514448674445,0.010469314079422382,0.651685393258427
0.9505063274949932,0.010649819494584838,0.6555555555555556
0.9504664508203419,0.010649819494584838,0.6483516483516484
0.9502688592913165,0.010649819494584838,0.6413043478260869
0.9499705803418143,0.010649819494584838,0.6344086021505376
0.9498480507473362,0.010830324909747292,0.6382978723404256
0.949810465082796,0.011010830324909748,0.6421052631578947
0.9497768703999416,0.011010830324909748,0.6354166666666666
