.threshold,recall,precision
Inf,0,1
0.9999879445868894,1.8050541516245486e-4,1
0.9999771232951297,3.6101083032490973e-4,1
0.999970355057482,3.6101083032490973e-4,0.6666666666666666
0.9999703205571895,5.415162454873646e-4,0.75
0.9999657827142204,7.220216606498195e-4,0.8
0.9999656753583371,9.025270758122744e-4,0.8333333333333334
0.999962084777221,9.025270758122744e-4,0.7142857142857143
0.999956923808132,0.0010830324909747292,0.75
0.9999568929654111,0.001263537906137184,0.7777777777777778
0.999953499850652,0.001444043321299639,0.8
0.999951005833548,0.001624548736462094,0.8181818181818182
0.9999484887345023,0.0018050541516245488,0.8333333333333334
0.9999407278211498,0.0019855595667870036,0.8461538461538461
0.9999353294665531,0.0019855595667870036,0.7857142857142857
0.9999280027741424,0.0021660649819494585,0.8
0.9999263854548414,0.0023465703971119133,0.8125
0.9999257189857601,0.002527075812274368,0.8235294117647058
0.9999239412025227,0.002707581227436823,0.8333333333333334
0.9999173383621061,0.002888086642599278,0.8421052631578947
0.999915919022611,0.0030685920577617327,0.85
0.9999129846923692,0.003249097472924188,0.8571428571428571
0.9999064656519087,0.0034296028880866428,0.8636363636363636
0.9998945200930842,0.0036101083032490976,0.8695652173913043
0.9998850745106274,0.0037906137184115524,0.875
0.999884950800832,0.003971119133574007,0.88
0.9998752874069214,0.004151624548736462,0.8846153846153846
0.9998702605586025,0.004332129963898917,0.8888888888888888
0.9998689720277324,0.004512635379061372,0.8928571428571429
0.9998641979141005,0.004693140794223827,0.896551724137931
0.9998637360466782,0.0048736462093862815,0.9
0.9998621853924817,0.005054151624548736,0.9032258064516129
0.9998575299841297,0.005234657039711191,0.90625
0.9998535785157999,0.005415162454873646,0.9090909090909091
0.9998510118910829,0.005595667870036101,0.9117647058823529
0.9998498520654516,0.005776173285198556,0.9142857142857143
0.9998486464005787,0.0059566787003610105,0.9166666666666666
0.999843856494866,0.0059566787003610105,0.8918918918918919
0.9998410403053477,0.0059566787003610105,0.868421052631579
0.9998399756234566,0.006137184115523465,0.8717948717948718
0.9998386580403607,0.00631768953068592,0.875
0.9998372635185753,0.006498194945848376,0.8780487804878049
0.9998366425729607,0.006678700361010831,0.8809523809523809
0.9998354576049777,0.006678700361010831,0.8604651162790697
0.9998345883247881,0.006678700361010831,0.8409090909090909
0.9998320997528153,0.0068592057761732855,0.8444444444444444
0.9998244213692027,0.0068592057761732855,0.8260869565217391
0.9998223394412654,0.0068592057761732855,0.8085106382978723
0.9998131894897387,0.00703971119133574,0.8125
0.999810991176509,0.007220216606498195,0.8163265306122449
0.9998102131376563,0.00740072202166065,0.82
0.9998085225469212,0.007581227436823105,0.8235294117647058
0.9998006355707418,0.007581227436823105,0.8076923076923077
0.9997994033696375,0.007581227436823105,0.7924528301886793
0.9997978970858103,0.00776173285198556,0.7962962962962963
0.99979067265652255,0.007942238267148015,0.8
0.9997844647518777,0.008122743682310469,0.8035714285714286
0.9997834290182119,0.008303249097472924,0.8070175438596491
0.9997825392418507,0.00848375451263538,0.8103448275862069
0.9997706756156114,0.00848375451263538,0.7966101694915254
0.9997598843144399,0.008664259927797834,0.8
0.9997557881694298,0.00884476534296029,0.8032786885245902
0.9997542556426611,0.009025270758122744,0.8064516129032258
0.9997470581878944,0.0092057761732852,0.8095238095238095
0.9997423601067726,0.0092057761732852,0.796875
0.9997306328752649,0.009386281588447653,0.8
0.9997287296481244,0.009386281588447653,0.7878787878787878
0.9997246412666755,0.009386281588447653,0.7761194029850746
0.9997231062502351,0.009566787003610109,0.7794117647058824
0.9997230148090911,0.009747292418772563,0.782608695652174
0.9997220360057174,0.009927797833935019,0.7857142857142857
0.999716096525452,0.010108303249097473,0.7887323943661971
0.9997088473036432,0.010108303249097473,0.7777777777777778
0.9997082008900544,0.010288808664259928,0.7808219178082192
0.9997077360026574,0.010288808664259928,0.7702702702702703
0.9997076478220331,0.010469314079422382,0.7733333333333333
0.9996979851273485,0.010469314079422382,0.7631578947368421
0.9996921701051427,0.010649819494584838,0.7662337662337663
0.9996908543452281,0.010830324909747292,0.7692307692307693
0.9996880692039936,0.011010830324909748,0.7721518987341772
0.9996867544117591,0.011191335740072202,0.775
0.9996796406869302,0.011371841155234657,0.7777777777777778
0.9996733976885253,0.011371841155234657,0.7682926829268293
0.9996719096012314,0.011552346570397111,0.7710843373493976
0.9996695527364309,0.011732851985559567,0.7738095238095238
0.9996680333378971,0.011732851985559567,0.7647058823529411
0.9996481834288828,0.011732851985559567,0.7558139534883721
0.9996477240711835,0.011913357400722021,0.7586206896551724
0.9996383157263836,0.011913357400722021,0.75
0.9996382486016153,0.011913357400722021,0.7415730337078652
0.9996334867116268,0.011913357400722021,0.7333333333333333
0.9996330187954423,0.012093862815884477,0.7362637362637363
0.9996268190431374,0.01227436823104693,0.7391304347826086
0.9996207849379427,0.012454873646209386,0.7419354838709677
0.9996179059548832,0.01263537906137184,0.7446808510638298
0.9996159572103462,0.012815884476534296,0.7473684210526316
0.9996127386470884,0.012996389891696752,0.75
0.999612385411089,0.013176895306859206,0.7525773195876289
0.9996087700426854,0.013176895306859206,0.7448979591836735
0.9996062045618155,0.013176895306859206,0.7373737373737373
0.999603210035054,0.013357400722021661,0.74
0.9995948623891785,0.013537906137184115,0.7425742574257426
0.999594047251833,0.013718411552346571,0.7450980392156863
0.9995833577042256,0.013718411552346571,0.7378640776699029
0.9995828470562796,0.013718411552346571,0.7307692307692307
0.9995811525403687,0.013718411552346571,0.7238095238095238
0.999574199885954,0.013898916967509025,0.7264150943396226
0.9995709015071195,0.01407942238267148,0.7289719626168224
0.9995669074410648,0.014259927797833935,0.7314814814814815
0.9995644963630482,0.01444043321299639,0.7339449541284404
0.9995637476296374,0.01444043321299639,0.7272727272727273
0.9995599627294314,0.01444043321299639,0.7207207207207207
