.threshold,specificity,sensitivity
-Inf,0,1
0.055098578333854675,0,1
0.057906851172447205,1.8050541516245486e-4,1
0.05893200635910034,3.6101083032490973e-4,1
0.05924950912594795,5.415162454873646e-4,1
0.0595293827354908,7.220216606498195e-4,1
0.06036622077226639,9.025270758122744e-4,1
0.06113200634717941,9.025270758122744e-4,0.9999828822814495
0.06167324259877205,0.0010830324909747292,0.9999828822814495
0.0619809590280056,0.001263537906137184,0.9999828822814495
0.06382180750370026,0.001263537906137184,0.9999657645628991
0.06431147456169128,0.001444043321299639,0.9999657645628991
0.06451786309480667,0.001624548736462094,0.9999657645628991
0.06473443657159805,0.0018050541516245488,0.9999657645628991
0.06480718404054642,0.0019855595667870036,0.9999657645628991
0.065074622631073,0.0021660649819494585,0.9999657645628991
0.06571934372186661,0.0023465703971119133,0.9999657645628991
0.06577856093645096,0.002527075812274368,0.9999657645628991
0.06608022749423981,0.002707581227436823,0.9999657645628991
0.06689021736383438,0.002888086642599278,0.9999657645628991
0.06710410863161087,0.0030685920577617327,0.9999657645628991
0.06715254485607147,0.003249097472924188,0.9999657645628991
0.06720802932977676,0.0034296028880866428,0.9999657645628991
0.06721508502960205,0.0034296028880866428,0.9999486468443486
0.06735226511955261,0.0036101083032490976,0.9999486468443486
0.06877224892377853,0.0036101083032490976,0.9999315291257981
0.06878182291984558,0.0037906137184115524,0.9999315291257981
0.06952770799398422,0.003971119133574007,0.9999315291257981
0.07071872800588608,0.003971119133574007,0.9999144114072477
0.07086643576622009,0.003971119133574007,0.9998972936886972
0.07155588269233704,0.004151624548736462,0.9998972936886972
0.07156703621149063,0.004151624548736462,0.9998801759701467
0.07163643836975098,0.004151624548736462,0.9998630582515963
0.07212059944868088,0.004151624548736462,0.9998459405330458
0.07232203334569931,0.004332129963898917,0.9998459405330458
0.07297199964523315,0.004332129963898917,0.9998288228144953
0.07299767434597015,0.004512635379061372,0.9998288228144953
0.07311759144067764,0.004693140794223827,0.9998288228144953
0.07357270270586014,0.0048736462093862815,0.9998288228144953
0.07366295903921127,0.0048736462093862815,0.9998117050959449
0.07415135204792023,0.005054151624548736,0.9998117050959449
0.07432567328214645,0.005234657039711191,0.9998117050959449
0.07437863200902939,0.005234657039711191,0.9997945873773944
0.07506334781646729,0.005234657039711191,0.9997774696588438
0.07538476586341858,0.005415162454873646,0.9997774696588438
0.07544795423746109,0.005595667870036101,0.9997774696588438
0.07546022534370422,0.005776173285198556,0.9997774696588438
0.07553304731845856,0.005776173285198556,0.9997603519402934
0.0761583000421524,0.005776173285198556,0.9997432342217429
0.07623416185379028,0.0059566787003610105,0.9997432342217429
0.0764225423336029,0.006137184115523465,0.9997432342217429
0.07689206302165985,0.006137184115523465,0.9997261165031924
0.07701494544744492,0.00631768953068592,0.9997261165031924
0.0770375207066536,0.00631768953068592,0.999708998784642
0.07710462063550949,0.006498194945848376,0.999708998784642
0.07758396863937378,0.006498194945848376,0.9996918810660915
0.07793878763914108,0.006678700361010831,0.9996918810660915
0.07809296250343323,0.006678700361010831,0.999674763347541
0.07819455116987228,0.0068592057761732855,0.999674763347541
0.07838495075702667,0.00703971119133574,0.999674763347541
0.078685857355594635,0.007220216606498195,0.999674763347541
0.07878425717353821,0.00740072202166065,0.999674763347541
0.07888122648000717,0.007581227436823105,0.9996576456289906
0.07892903685569763,0.007581227436823105,0.9996405279104401
0.0791923776268959,0.007581227436823105,0.9996234101918896
0.07935698330402374,0.00776173285198556,0.9996234101918896
0.07944545149803162,0.00776173285198556,0.9996062924733392
0.07946925610303879,0.007942238267148015,0.9996062924733392
0.07959795743227005,0.008122743682310469,0.9996062924733392
0.07982955127954483,0.008303249097472924,0.9996062924733392
0.07983820140361786,0.00848375451263538,0.9996062924733392
0.08014889061450958,0.00848375451263538,0.9995891747547887
0.08020992577075958,0.008664259927797834,0.9995891747547887
0.08035746961832047,0.00884476534296029,0.9995891747547887
0.08042555302381516,0.009025270758122744,0.9995891747547887
0.08073626458644867,0.009025270758122744,0.9995720570362382
0.08104582875967026,0.0092057761732852,0.9995720570362382
0.08111094683408737,0.009386281588447653,0.9995720570362382
0.08143835514783859,0.009566787003610109,0.9995720570362382
0.08162980526685715,0.009566787003610109,0.9995549393176877
0.08165062963962555,0.009566787003610109,0.9995378215991373
0.08167319744825363,0.009747292418772563,0.9995378215991373
0.08174965530633926,0.009927797833935019,0.9995378215991373
0.08196643739938736,0.010108303249097473,0.9995378215991373
0.08211057633161545,0.010288808664259928,0.9995378215991373
0.08265794068574905,0.010469314079422382,0.9995378215991373
0.08266051113605499,0.010649819494584838,0.9995378215991373
0.08267538994550705,0.010830324909747292,0.9995378215991373
0.08268687129020691,0.010830324909747292,0.9995207038805868
0.08278247714042664,0.011010830324909748,0.9995207038805868
0.08284337818622589,0.011191335740072202,0.9995207038805868
0.08289123326539993,0.011191335740072202,0.9995035861620363
0.08296027779579163,0.011191335740072202,0.9994864684434859
0.08299226313829422,0.011371841155234657,0.9994864684434859
0.08300764858722687,0.011371841155234657,0.9994693507249354
0.08308728039264679,0.011552346570397111,0.9994693507249354
0.08321531116962433,0.011732851985559567,0.9994693507249354
0.08322584629058838,0.011913357400722021,0.9994693507249354
0.08331196755170822,0.012093862815884477,0.9994693507249354
0.08332616835832596,0.012093862815884477,0.9994522330063849
0.0834396481513977,0.01227436823104693,0.9994522330063849
0.08377264440059662,0.01227436823104693,0.9994351152878345
0.08391096442937851,0.012454873646209386,0.9994351152878345
0.08404373377561569,0.01263537906137184,0.9994351152878345
0.08418676257133484,0.012815884476534296,0.9994351152878345
0.08425941318273544,0.012996389891696752,0.9994351152878345
0.08429253846406937,0.012996389891696752,0.999417997569284
0.08432421833276749,0.012996389891696752,0.9994008798507334
0.08437895774841309,0.012996389891696752,0.999383762132183
0.08438760042190552,0.013176895306859206,0.999383762132183
0.08451753854751587,0.013357400722021661,0.999383762132183
0.0845811739563942,0.013357400722021661,0.9993666444136325
0.08501023054122925,0.013537906137184115,0.9993666444136325
0.0850929394364357,0.013537906137184115,0.999349526695082
0.08512108772993088,0.013718411552346571,0.999349526695082
0.08534785360097885,0.013718411552346571,0.9993324089765316
0.08556795865297318,0.013898916967509025,0.9993324089765316
0.08562423288822174,0.013898916967509025,0.9993152912579811
0.08566112816333771,0.013898916967509025,0.9992981735394306
0.08587111532688141,0.01407942238267148,0.9992981735394306
0.08595449477434158,0.01407942238267148,0.9992810558208802
0.08604507148265839,0.01407942238267148,0.9992639381023297
0.08612142503261566,0.014259927797833935,0.9992639381023297
0.08628988265991211,0.01444043321299639,0.9992639381023297
0.08638111501932144,0.01444043321299639,0.9992468203837792
0.08647947758436203,0.014620938628158844,0.9992468203837792
0.08657243847846985,0.0148014440433213,0.9992468203837792
0.0866537094116211,0.014981949458483754,0.9992468203837792
0.08668986707925797,0.014981949458483754,0.9992297026652288
0.08669641613960266,0.014981949458483754,0.9992125849466783
0.086726114153862,0.01516245487364621,0.9992125849466783
0.08682882785797119,0.015342960288808664,0.9992125849466783
0.08704383671283722,0.01552346570397112,0.9992125849466783
0.08705399930477142,0.015703971119133575,0.9992125849466783
0.08710620552301407,0.015703971119133575,0.9991954672281278
0.0872592106461525,0.016064981949458483,0.9991783495095774
0.08735842257738113,0.016245487364620937,0.9991783495095774
0.08751356601715088,0.016425992779783394,0.9991783495095774
0.08754348009824753,0.01660649819494585,0.9991783495095774
0.08755399286746979,0.016787003610108302,0.9991783495095774
0.0875629112124443,0.01696750902527076,0.9991783495095774
0.08775334805250168,0.017148014440433214,0.9991612317910269
0.08783400058746338,0.017328519855595668,0.9991612317910269
0.08786292374134064,0.017509025270758122,0.9991612317910269
0.08817574381828308,0.01768953068592058,0.9991612317910269
0.08850768208503723,0.017870036101083033,0.9991612317910269
0.08853673189878464,0.017870036101083033,0.9991441140724764
0.08873897045850754,0.017870036101083033,0.999126996353926
0.08884798735380173,0.017870036101083033,0.9991098786353755
0.08896368741989136,0.018050541516245487,0.9991098786353755
0.08902452141046524,0.018050541516245487,0.999092760916825
0.08906466513872147,0.01823104693140794,0.999092760916825
0.08906551450490952,0.0184115523465704,0.999092760916825
0.08911380916833878,0.018592057761732853,0.999092760916825
0.08922125399112701,0.018772563176895306,0.999092760916825
0.08931458741426468,0.01895306859205776,0.999092760916825
0.08948349952697754,0.019133574007220218,0.999092760916825
0.08949675410985947,0.019314079422382672,0.999092760916825
0.08950664103031158,0.019494584837545126,0.999092760916825
0.08971934020519257,0.019494584837545126,0.9990756431982746
0.08977353572845459,0.019494584837545126,0.9990585254797241
0.08979988098144531,0.019494584837545126,0.9990414077611736
0.08980728685855865,0.019494584837545126,0.9990242900426232
0.08991800993680954,0.019494584837545126,0.9990071723240727
0.08995961397886276,0.01967509025270758,0.9990071723240727
0.08997372537851334,0.019855595667870037,0.9990071723240727
0.09019868820905685,0.019855595667870037,0.9989900546055221
0.09022512286901474,0.02003610108303249,0.9989900546055221
0.09040533006191254,0.02003610108303249,0.9989729368869718
0.09044604748487473,0.02003610108303249,0.9989558191684212
0.09051104635000229,0.020216606498194945,0.9989558191684212
0.09058258682489395,0.0203971119133574,0.9989558191684212
0.09058624505996704,0.020577617328519857,0.9989558191684212
0.09060221165418625,0.02075812274368231,0.9989558191684212
0.0906326025724411,0.02075812274368231,0.9989387014498707
0.0906936526298523,0.020938628158844765,0.9989387014498707
0.0909605473279953,0.02111913357400722,0.9989387014498707
0.09098290652036667,0.021299638989169676,0.9989387014498707
0.09128180146217346,0.02148014440433213,0.9989387014498707
0.09145867079496384,0.02148014440433213,0.9989215837313203
0.09149771928787231,0.02148014440433213,0.9989044660127698
0.09172699600458145,0.02148014440433213,0.9988873482942193
0.09174893796443939,0.021660649819494584,0.9988873482942193
0.09175890684127808,0.02184115523465704,0.9988873482942193
0.09186948835849762,0.022021660649819495,0.9988702305756689
0.0919385701417923,0.02220216606498195,0.9988702305756689
0.09209556132555008,0.02220216606498195,0.9988531128571184
0.09212831407785416,0.02220216606498195,0.9988188774200175
0.09213146567344666,0.02220216606498195,0.998801759701467
0.09213686734437943,0.02220216606498195,0.9987846419829165
0.09219055622816086,0.02220216606498195,0.998767524264366
0.09225631505250931,0.022382671480144403,0.998767524264366
0.0923546627163887,0.02256317689530686,0.998767524264366
0.09249463677406311,0.02256317689530686,0.9987504065458156
0.09251734614372253,0.022743682310469315,0.9987504065458156
0.09254591912031174,0.022743682310469315,0.9987332888272651
0.09256133437156677,0.022743682310469315,0.9987161711087146
0.09260082989931107,0.022743682310469315,0.9986990533901642
0.09261306375265121,0.022743682310469315,0.9986819356716137
0.09282419085502625,0.02292418772563177,0.9986819356716137
0.09301288425922394,0.023104693140794223,0.9986819356716137
0.0930238664150238,0.02328519855595668,0.9986819356716137
0.0930519700050354,0.023465703971119134,0.9986819356716137
0.09316317737102509,0.023465703971119134,0.9986648179530632
0.09323769062757492,0.023465703971119134,0.9986477002345128
0.09330891072750092,0.023646209386281588,0.9986477002345128
0.09337123483419418,0.023826714801444042,0.9986477002345128
0.09340959042310715,0.0240072202166065,0.9986477002345128
0.09366310387849808,0.024187725631768953,0.9986477002345128
0.09376346319913864,0.024187725631768953,0.9986134647974118
0.09384381771087646,0.024368231046931407,0.9986134647974118
0.09386613965034485,0.02454873646209386,0.9986134647974118
0.09387116879224777,0.02454873646209386,0.9985963470788614
0.09387864917516708,0.02454873646209386,0.9985792293603108
0.09400786459445953,0.02472924187725632,0.9985792293603108
0.09407861530780792,0.024909747292418773,0.9985792293603108
0.09408975392580032,0.025090252707581227,0.9985792293603108
0.09423034638166428,0.025090252707581227,0.9985621116417603
0.09445210546255112,0.025090252707581227,0.99854499392321
0.09451425820589066,0.02527075812274368,0.99854499392321
0.09453362971544266,0.025451263537906138,0.99854499392321
0.09486152231693268,0.025451263537906138,0.9985278762046594
0.09492563456296921,0.025451263537906138,0.9985107584861089
0.09494589269161224,0.025451263537906138,0.9984936407675585
0.09502823650836945,0.025631768953068592,0.9984936407675585
0.09508365392684937,0.025812274368231046,0.9984936407675585
0.09514376521110535,0.025992779783393503,0.9984936407675585
0.09516763687133789,0.025992779783393503,0.998476523049008
0.09524378925561905,0.026173285198555957,0.998476523049008
0.09530199319124222,0.026173285198555957,0.9984594053304575
0.09535069763660431,0.02635379061371841,0.9984422876119071
0.09549283981323242,0.026534296028880865,0.9984422876119071
0.09560008347034454,0.026534296028880865,0.9984251698933566
0.09560267627239227,0.026534296028880865,0.9984080521748061
0.09561948478221893,0.026534296028880865,0.9983909344562557
0.09568332880735397,0.026534296028880865,0.9983738167377052
0.0957057997584343,0.026714801444043323,0.9983738167377052
0.0957447811961174,0.026714801444043323,0.9983566990191547
0.09578456729650497,0.026895306859205777,0.9983566990191547
0.09579680860042572,0.026895306859205777,0.9983395813006043
0.09599411487579346,0.026895306859205777,0.9983224635820538
0.09600481390953064,0.026895306859205777,0.9983053458635033
0.09603390842676163,0.02707581227436823,0.9983053458635033
0.09604207426309586,0.027256317689530685,0.9983053458635033
0.09611601382493973,0.027436823104693142,0.9983053458635033
0.09623013436794281,0.027617328519855596,0.9983053458635033
0.09638524055480957,0.027617328519855596,0.9982882281449529
0.0965934693813324,0.027617328519855596,0.9982711104264024
0.09667166322469711,0.02779783393501805,0.9982711104264024
0.0967472642660141,0.027978339350180504,0.9982711104264024
0.09675776213407516,0.027978339350180504,0.9982539927078519
0.09692876785993576,0.02815884476534296,0.9982539927078519
0.09704611450433731,0.02815884476534296,0.9982368749893015
0.09710706025362015,0.02815884476534296,0.998219757270751
0.09723258763551712,0.028339350180505415,0.998219757270751
0.09730647504329681,0.02851985559566787,0.998219757270751
0.09735686331987381,0.02851985559566787,0.9982026395522005
0.09737017750740051,0.02851985559566787,0.9981855218336501
