.threshold,recall,precision
Inf,0,1
1,0.005776173285198556,0.1711229946524064
0.9957446808510638,0.01660649819494585,0.19870410367170627
0.9914893617021276,0.025992779783393503,0.17866004962779156
0.9872340425531915,0.03411552346570397,0.17597765363128492
0.9829787234042553,0.043501805054151625,0.18079519879969994
0.9787234042553191,0.049819494584837545,0.17293233082706766
0.9744680851063829,0.056137184115523465,0.17050438596491227
0.9702127659574468,0.06155234657039711,0.16658524670249145
0.9659574468085106,0.06534296028880866,0.16321009918845808
0.9617021276595744,0.06823104693140794,0.15671641791044777
0.9574468085106383,0.07382671480144404,0.1577323563440031
0.9531914893617022,0.0779783393501805,0.15506101938262742
0.948936170212766,0.08249097472924188,0.15454852891444032
0.9446808510638298,0.08574007220216606,0.15084153699587172
0.9404255319148936,0.09115523465703972,0.15275257108287962
0.9361702127659575,0.09584837545126354,0.15333525844643373
0.9319148936170213,0.10072202166064982,0.15388858246001103
0.9276595744680851,0.10451263537906137,0.15297225891677674
0.9234042553191489,0.10758122743682311,0.1520408163265306
0.9191489361702128,0.11010830324909747,0.15058010367810418
0.9148936170212766,0.11263537906137185,0.14786729857819905
0.9106382978723404,0.11498194945848375,0.1466390423572744
0.9063829787234042,0.11823104693140794,0.14604236343366778
0.902127659574468,0.12166064981949458,0.14550949913644215
0.8978723404255319,0.12346570397111914,0.14327607875994972
0.8936170212765957,0.12743682310469315,0.14314679643146797
0.8893617021276595,0.13249097472924187,0.1443177349587102
0.8851063829787233,0.13610108303249097,0.14463840399002495
0.8808510638297873,0.14025270758122743,0.14526079641054404
0.8765957446808511,0.14332129963898918,0.14428493548973287
0.8723404255319149,0.14747292418772562,0.14444837340876945
0.8680851063829788,0.15180505415162454,0.14452655095377212
0.8638297872340426,0.1575812274368231,0.14645193759436337
0.8595744680851064,0.1611913357400722,0.14596273291925466
0.8553191489361702,0.1648014440433213,0.14570699010533036
0.851063829787234,0.16895306859205775,0.14627285513361463
0.8468085106382979,0.17166064981949458,0.14556865146180928
0.8425531914893617,0.1756317689530686,0.14609609609609608
0.8382978723404255,0.17924187725631768,0.14579356922625164
0.8340425531914893,0.1832129963898917,0.1462957624675699
0.8297872340425532,0.1855595667870036,0.14577424844015882
0.825531914893617,0.18989169675090253,0.14621264767199443
0.8212765957446808,0.19458483754512634,0.14688649679792887
0.8170212765957446,0.1987364620938628,0.1476861167002012
0.8127659574468085,0.20270758122743682,0.1478215084901935
0.8085106382978723,0.2072202166064982,0.1483587490307573
0.8042553191489362,0.2111913357400722,0.14853370572553
0.8,0.213898916967509,0.14805097451274363
0.7957446808510639,0.21931407942238268,0.14911634756995581
0.7914893617021277,0.22454873646209386,0.15022340297065573
0.7872340425531915,0.2308664259927798,0.15164809105999524
0.7829787234042553,0.23465703971119134,0.15215355805243447
0.7787234042553192,0.23898916967509026,0.15283389126168764
0.774468085106383,0.24223826714801444,0.1527777777777778
0.7702127659574468,0.24548736462093862,0.1526032315978456
0.7659574468085106,0.2512635379061372,0.1536254276569915
0.7617021276595745,0.2563176895306859,0.15439817331738612
0.7574468085106383,0.25956678700361013,0.15409344192027433
0.7531914893617021,0.26263537906137185,0.1541476851361373
0.7489361702127659,0.2660649819494585,0.15391041035814973
0.7446808510638298,0.2700361010830325,0.15390946502057612
0.7404255319148936,0.2727436823104693,0.15347892331132554
0.7361702127659574,0.27653429602888085,0.1535223970337709
0.7319148936170212,0.2799638989169675,0.1532911642617118
0.7276595744680852,0.28303249097472927,0.1527520701412567
0.723404255319149,0.2868231046931408,0.15287665961131422
0.7191489361702128,0.2909747292418773,0.1529847205086837
0.7148936170212766,0.29530685920577615,0.1530545420525774
0.7106382978723405,0.29873646209386284,0.15328331944058535
0.7063829787234043,0.30324909747292417,0.1534947464595706
0.7021276595744681,0.3115523465703971,0.15522978685133554
0.6978723404255319,0.3155234657039711,0.15522600124322886
0.6936170212765957,0.3194945848375451,0.15534491837809372
0.6893617021276596,0.32328519855595667,0.1553878188443519
0.6851063829787234,0.32743682310469313,0.15549459969141094
0.6808510638297872,0.33140794223826714,0.15527740189445197
0.676595744680851,0.33808664259927795,0.1561093515585931
0.6723404255319149,0.3422382671480144,0.15603654020245247
0.6680851063829787,0.34909747292418775,0.15709528064332712
0.6638297872340425,0.3523465703971119,0.15654823963429304
0.6595744680851063,0.3572202166064982,0.15666561114629513
0.6553191489361702,0.3615523465703971,0.15702414550015678
0.6510638297872341,0.36570397111913355,0.15706643925885727
0.6468085106382979,0.3707581227436823,0.15737051792828685
0.6425531914893617,0.3743682310469314,0.15720457818540134
0.6382978723404256,0.38068592057761735,0.15808410164155612
0.6340425531914894,0.3862815884476534,0.15856550088915233
0.6297872340425532,0.3938628158844765,0.15958458275433335
0.625531914893617,0.39783393501805053,0.15984914418334784
0.6212765957446809,0.4023465703971119,0.1601178076287623
0.6170212765957447,0.4075812274368231,0.16031238906638268
0.6127659574468085,0.4120938628158845,0.1603117758584369
0.6085106382978723,0.4167870036101083,0.16023594725884802
0.6042553191489362,0.4211191335740072,0.1601675133873404
0.6,0.4259927797833935,0.16038056405028883
0.5957446808510638,0.4308664259927798,0.1602874026322858
0.5914893617021276,0.4359205776173285,0.1604331362519099
0.5872340425531914,0.43971119133574005,0.15987399094309904
0.5829787234042553,0.4435018050541516,0.15947296683325762
0.5787234042553191,0.4492779783393502,0.15986897038987732
0.574468085106383,0.453971119133574,0.1597941419404028
0.5702127659574469,0.4590252707581227,0.1598466276950154
0.5659574468085107,0.4644404332129964,0.16006220839813376
0.5617021276595745,0.4707581227436823,0.16045281161560232
0.5574468085106383,0.4756317689530686,0.1604066475923784
0.5531914893617021,0.4799638989169675,0.16020002409928907
0.548936170212766,0.48592057761732854,0.1603908484270734
0.5446808510638298,0.490072202166065,0.16004480075453903
0.5404255319148936,0.49458483754512633,0.1598879617202544
0.5361702127659574,0.5009025270758123,0.16017316017316016
0.5319148936170213,0.5057761732851985,0.1601875142922479
0.5276595744680851,0.51028880866426,0.1600883402231157
0.5234042553191489,0.5146209386281588,0.15978254777784004
0.5191489361702127,0.5223826714801444,0.16030576635462251
0.5148936170212766,0.5281588447653429,0.1604870557261957
0.5106382978723404,0.5332129963898917,0.1605260297793718
0.5063829787234042,0.5388086642599278,0.16059611556464196
0.502127659574468,0.5431407942238267,0.1602151110164528
0.4978723404255319,0.5490974729241878,0.16038382453735436
0.49361702127659574,0.5552346570397112,0.1605176642488128
0.48936170212765956,0.5604693140794224,0.1603077081935051
0.4851063829787234,0.5660649819494585,0.16028622540250448
0.4808510638297872,0.5732851985559567,0.16059058502300652
0.4765957446808511,0.5768953068592058,0.16001602162919942
0.4723404255319149,0.5815884476534297,0.15973427197461704
0.46808510638297873,0.5853790613718411,0.15927508472078974
0.46382978723404256,0.5893501805054152,0.15891944512046727
0.4595744680851064,0.5942238267148015,0.15881132712624826
0.4553191489361702,0.6003610108303249,0.1588651127244937
0.451063829787234,0.6048736462093863,0.1585371623219946
0.44680851063829785,0.6108303249097473,0.15862004312365238
0.4425531914893617,0.6151624548736462,0.15800454355788401
0.43829787234042555,0.6212996389891696,0.15795511908586113
0.4340425531914894,0.6267148014440433,0.15780383601490774
0.4297872340425532,0.632129963898917,0.15759866792673596
0.425531914893617,0.6389891696750902,0.15783137901823532
0.42127659574468085,0.6442238267148015,0.1575091575091575
0.41702127659574467,0.6483754512635379,0.15704105276964106
0.4127659574468085,0.6541516245487364,0.15684237860296027
0.4085106382978723,0.6577617328519856,0.15607332533835874
0.40425531914893614,0.6620938628158844,0.15566117806823968
0.4,0.6667870036101083,0.15536675639300135
0.39574468085106385,0.6707581227436823,0.15473662294399335
0.39148936170212767,0.675812274368231,0.15435356200527706
0.3872340425531915,0.6817689530685921,0.15419473361910593
0.3829787234042553,0.6866425992779783,0.15384615384615385
0.37872340425531914,0.6927797833935018,0.1537598653900084
0.37446808510638296,0.6958483754512635,0.15306122448979592
0.3702127659574468,0.7023465703971119,0.15314677057503837
0.3659574468085106,0.706317689530686,0.15270243902439024
0.3617021276595745,0.7095667870036101,0.15194032158317872
0.3574468085106383,0.715884476534296,0.15181442351860358
0.35319148936170214,0.71985559566787,0.15134724857685009
0.34893617021276596,0.726173285198556,0.15129179045541724
0.3446808510638298,0.7303249097472925,0.15085756897837435
0.3404255319148936,0.7333935018050541,0.1502088801804133
0.33617021276595743,0.7382671480144405,0.14981136222116406
0.33191489361702126,0.7444043321299639,0.1497240778390938
0.3276595744680851,0.75,0.14944430457144914
0.32340425531914896,0.7546931407942238,0.14901807035677372
0.3191489361702128,0.7601083032490975,0.14870400452009322
0.3148936170212766,0.7660649819494585,0.14846428321556007
0.31063829787234043,0.7712996389891696,0.1480390798226164
0.30638297872340425,0.7752707581227437,0.1475590064245714
0.3021276595744681,0.7805054151624549,0.14726015734087117
0.2978723404255319,0.7853790613718411,0.1468295481388992
0.2936170212765957,0.7889891696750903,0.14614818777584593
0.28936170212765955,0.7947653429602888,0.14583816369116623
0.2851063829787234,0.7996389891696751,0.14542231559596888
0.28085106382978725,0.8048736462093863,0.14505530253741053
0.2765957446808511,0.8095667870036101,0.14453754431195617
0.2723404255319149,0.8151624548736462,0.144202829134336
0.2680851063829787,0.81985559566787,0.1437296288092149
0.26382978723404255,0.8225631768953069,0.1429109041302098
0.25957446808510637,0.8263537906137184,0.14236845378778454
0.2553191489361702,0.8308664259927798,0.14201530297420709
0.251063829787234,0.8351985559566787,0.14146386205209735
0.24680851063829787,0.8398916967509025,0.14114114114114115
0.2425531914893617,0.8449458483754513,0.1407988930999218
0.23829787234042554,0.8492779783393501,0.14021755327074953
0.23404255319148937,0.853971119133574,0.13981735969500841
0.2297872340425532,0.857942238267148,0.1392616466451802
0.225531914893617,0.8613718411552347,0.13860810967816894
0.22127659574468084,0.867870036101083,0.13846729833251736
0.2170212765957447,0.8714801444043321,0.13773428807805324
0.2127659574468085,0.8754512635379061,0.13714899753980148
0.20851063829787234,0.8794223826714801,0.13654708520179373
0.20425531914893616,0.8853790613718412,0.13606857523302263
0.2,0.8879061371841155,0.1352116547553601
0.19574468085106383,0.8909747292418773,0.13452523710890657
0.19148936170212766,0.895667870036101,0.13407911802853437
0.18723404255319148,0.8992779783393502,0.133390452220943
0.1829787234042553,0.9028880866425992,0.13271424781109048
0.17872340425531916,0.9064981949458484,0.1320397539044013
0.17446808510638298,0.9099277978339351,0.13141978205328744
0.1702127659574468,0.9124548736462094,0.13071810917741977
0.16595744680851063,0.9166064981949459,0.12991864094560712
0.16170212765957448,0.9194945848375451,0.12916804016532699
0.1574468085106383,0.9225631768953069,0.12838160307452715
0.15319148936170213,0.925812274368231,0.12773004607147304
0.14893617021276595,0.9285198555956679,0.1269120694759696
0.14468085106382977,0.9312274368231047,0.12619554316186005
0.14042553191489363,0.9333935018050542,0.12541230112533955
0.13617021276595745,0.9371841155234657,0.12470277410832233
0.13191489361702127,0.9409747292418773,0.12406292391537162
0.1276595744680851,0.9442238267148014,0.12331738136212546
0.12340425531914893,0.9458483754512635,0.12237843897426316
0.11914893617021277,0.9487364620938629,0.12156536219816819
0.1148936170212766,0.9503610108303249,0.12058264434418157
0.11063829787234042,0.9525270758122744,0.11967614641447816
0.10638297872340426,0.9561371841155235,0.11886809389165656
0.10212765957446808,0.9572202166064981,0.11770058817001443
0.09787234042553192,0.9592057761732852,0.11667325341413076
0.09361702127659574,0.9606498194945848,0.115562504071396
0.08936170212765958,0.9633574007220217,0.11476185356413289
0.0851063829787234,0.9666064981949458,0.1138731765406371
0.08085106382978724,0.9680505415162455,0.11281026503996634
0.07659574468085106,0.9703971119133574,0.11175553476769566
0.07234042553191489,0.9723826714801445,0.1106751037514895
0.06808510638297872,0.9741877256317689,0.1095659588290227
0.06382978723404255,0.9759927797833935,0.10838494998697056
0.059574468085106386,0.9777978339350181,0.10702360960189668
0.05531914893617021,0.98014440433213,0.1058933655758805
0.05106382978723404,0.9821299638989169,0.10474943688273684
0.04680851063829787,0.9842960288808664,0.10350194552529182
0.0425531914893617,0.9866425992779784,0.10209952181709504
0.03829787234042553,0.9886281588447653,0.1006745951510027
0.03404255319148936,0.9909747292418772,0.09916728382796554
0.029787234042553193,0.9925992779783394,0.09763849431818182
0.02553191489361702,0.9936823104693141,0.09592932074025023
0.02127659574468085,0.9958483754512636,0.09434639852247076
0.01702127659574468,0.9971119133574007,0.09252311402921078
0.01276595744680851,0.9978339350180505,0.0906615934660675
0.00851063829787234,0.9987364620938628,0.08906094066896307
0.00425531914893617,0.9996389891696751,0.08758916285763993
0,1,0.08661798964961928
