.threshold,recall,precision
Inf,0,1
0.9803980053742524,0,0
0.9754081448488258,1.8050541516245486e-4,0.5
0.9753085894143919,3.6101083032490973e-4,0.6666666666666666
0.9736749740141025,5.415162454873646e-4,0.75
0.9715885669876176,5.415162454873646e-4,0.6
0.9709587103006292,5.415162454873646e-4,0.5
0.9700884937625739,7.220216606498195e-4,0.5714285714285714
0.9690571789950347,7.220216606498195e-4,0.5
0.968577088415218,9.025270758122744e-4,0.5555555555555556
0.9667488252363186,9.025270758122744e-4,0.5
0.9662508493248565,0.0010830324909747292,0.5454545454545454
0.9661717242186452,0.001263537906137184,0.5833333333333334
0.9654172702091286,0.001444043321299639,0.6153846153846154
0.9652909237206062,0.001624548736462094,0.6428571428571429
0.9651769457474967,0.001624548736462094,0.6
0.9647974831947077,0.001624548736462094,0.5625
0.9642418348709667,0.0018050541516245488,0.5882352941176471
0.9640526718064755,0.0019855595667870036,0.6111111111111112
0.9635517984107296,0.0021660649819494585,0.631578947368421
0.9633267743559771,0.0023465703971119133,0.65
0.9630712769515966,0.0023465703971119133,0.6190476190476191
0.9626910480328349,0.002527075812274368,0.6363636363636364
0.962681091227172,0.002527075812274368,0.6086956521739131
0.9626150141300572,0.002707581227436823,0.625
0.9620128004357664,0.002888086642599278,0.64
0.9614264822352474,0.0030685920577617327,0.6538461538461539
0.9612728274043187,0.003249097472924188,0.6666666666666666
0.960608139489315,0.003249097472924188,0.6428571428571429
0.9600555842401284,0.0034296028880866428,0.6551724137931034
0.9598252411579808,0.0036101083032490976,0.6666666666666666
0.959052339199526,0.0036101083032490976,0.6451612903225806
0.9582333509195369,0.0037906137184115524,0.65625
0.9580986963274659,0.003971119133574007,0.6666666666666666
0.9580084788148374,0.004151624548736462,0.6764705882352942
0.9579630010761704,0.004332129963898917,0.6857142857142857
0.9579005659113644,0.004332129963898917,0.6666666666666666
0.9575262503118288,0.004332129963898917,0.6486486486486487
0.9571101906364659,0.004512635379061372,0.6578947368421053
0.9570466494217107,0.004693140794223827,0.6666666666666666
0.9568655476306549,0.004693140794223827,0.65
0.9566044612293548,0.0048736462093862815,0.6585365853658537
0.9565376623776457,0.005054151624548736,0.6666666666666666
0.9564274744907586,0.005234657039711191,0.6744186046511628
0.9558445733754576,0.005234657039711191,0.6590909090909091
0.955621646174591,0.005234657039711191,0.6444444444444445
0.9555689427574565,0.005234657039711191,0.6304347826086957
0.9555168715112333,0.005415162454873646,0.6382978723404256
0.9554412201239411,0.005415162454873646,0.625
0.9552762336946703,0.005595667870036101,0.6326530612244898
0.9550998618946348,0.005776173285198556,0.64
0.9546588168847453,0.0059566787003610105,0.6470588235294118
0.9545652594622449,0.006137184115523465,0.6538461538461539
0.9545479891421049,0.006137184115523465,0.6415094339622641
0.9544545437481639,0.00631768953068592,0.6481481481481481
0.9543265082987757,0.006498194945848376,0.6545454545454545
0.9541794776929136,0.006678700361010831,0.6607142857142857
0.9540393710925934,0.006678700361010831,0.6491228070175439
0.9536016358518504,0.006678700361010831,0.6379310344827587
0.9534828026731594,0.006678700361010831,0.6271186440677966
0.9533394598118176,0.0068592057761732855,0.6333333333333333
0.9533165836887603,0.0068592057761732855,0.6229508196721312
0.952749933772626,0.0068592057761732855,0.6129032258064516
0.9527092988158874,0.00703971119133574,0.6190476190476191
0.9525675870330947,0.007220216606498195,0.625
0.9524680036570818,0.007220216606498195,0.6153846153846154
0.9520396330783232,0.00740072202166065,0.6212121212121212
0.9519048335781607,0.00740072202166065,0.6119402985074627
0.951894138854142,0.007581227436823105,0.6176470588235294
0.951854211924708,0.00776173285198556,0.6231884057971014
0.9517989838772688,0.00776173285198556,0.6142857142857143
0.9514413722362102,0.00776173285198556,0.6056338028169014
0.9513718622112994,0.00776173285198556,0.5972222222222222
0.9512952363216015,0.007942238267148015,0.6027397260273972
0.9510786041043391,0.008122743682310469,0.6081081081081081
0.9509701018216338,0.008303249097472924,0.6133333333333333
0.9509638292719126,0.00848375451263538,0.618421052631579
0.9505715482529494,0.008664259927797834,0.6233766233766234
0.9505064611682905,0.00884476534296029,0.6282051282051282
0.9503370260183578,0.009025270758122744,0.6329113924050633
0.9500975872145012,0.0092057761732852,0.6375
0.949774446123704,0.009386281588447653,0.6419753086419753
0.9497647721868075,0.009566787003610109,0.6463414634146342
0.9497381944112049,0.009747292418772563,0.6506024096385542
0.9495861287405012,0.009927797833935019,0.6547619047619048
0.9495114202619747,0.010108303249097473,0.6588235294117647
0.9494866584953434,0.010288808664259928,0.6627906976744186
0.9494466349082585,0.010288808664259928,0.6551724137931034
0.9494334240523579,0.010288808664259928,0.6477272727272727
0.9492256468020525,0.010469314079422382,0.651685393258427
0.9490516265562337,0.010649819494584838,0.6555555555555556
0.9490378587666367,0.010830324909747292,0.6593406593406593
0.9488506680031971,0.011010830324909748,0.6630434782608695
0.9486825245569838,0.011191335740072202,0.6666666666666666
0.9486048040571007,0.011191335740072202,0.6595744680851063
0.9485175885468504,0.011191335740072202,0.6526315789473685
0.948473397202211,0.011371841155234657,0.65625
0.9480395677818988,0.011371841155234657,0.6494845360824743
0.9479544493213702,0.011371841155234657,0.6428571428571429
0.9476907042219885,0.011552346570397111,0.6464646464646465
0.9472960446992058,0.011732851985559567,0.65
0.9472186031706301,0.011732851985559567,0.6435643564356436
0.9471708377666839,0.011732851985559567,0.6372549019607843
0.9471155782620018,0.011732851985559567,0.6310679611650486
0.9470221814685843,0.011913357400722021,0.6346153846153846
0.9468551950066332,0.012093862815884477,0.638095238095238
0.9467526110757,0.01227436823104693,0.6415094339622641
0.9467035553927801,0.01227436823104693,0.6355140186915887
0.9467030655960125,0.012454873646209386,0.6388888888888888
0.946515651200647,0.01263537906137184,0.6422018348623854
0.9464975824750157,0.01263537906137184,0.6363636363636364
0.9464207312223814,0.01263537906137184,0.6306306306306306
0.9462879326804805,0.012815884476534296,0.6339285714285714
0.9462850656791995,0.012996389891696752,0.6371681415929203
0.9462842767763132,0.012996389891696752,0.631578947368421
0.946097614719582,0.012996389891696752,0.6260869565217392
0.9457898533996337,0.013176895306859206,0.6293103448275862
0.945740821724608,0.013357400722021661,0.6324786324786325
0.9455600505545979,0.013357400722021661,0.6271186440677966
0.9452268889599923,0.013537906137184115,0.6302521008403361
0.9450653400012234,0.013537906137184115,0.625
0.9449095226977913,0.013718411552346571,0.628099173553719
0.944639996298157,0.013898916967509025,0.6311475409836066
0.9446281715192515,0.01407942238267148,0.6341463414634146
0.94385272753194,0.014259927797833935,0.6370967741935484
0.9437161926347605,0.01444043321299639,0.64
0.9432213437669708,0.014620938628158844,0.6428571428571429
0.9432107729707169,0.014620938628158844,0.6377952755905512
0.943137000365341,0.014620938628158844,0.6328125
0.9427997717643821,0.0148014440433213,0.6356589147286822
0.9427938029668479,0.014981949458483754,0.6384615384615384
0.942754874077467,0.014981949458483754,0.6335877862595419
